messages,label,sentiment_label
‏افرادی که وقتی حوصله نداری یا دوست نداری یا حسش نیست یا به هر دلیل دیگری نمی‌خوای حرف بزنی و متوجه میشن و ولت می‌کنند به جز اینکه هوش کلامی و هیجانی و اجتماعی خوبی دارند، جذاب هم هستند,2023,Neutral
‏تو دانشگاه اینقدر اختلاف طبقاتی زیاد بود که ما با آستین کوتاه می‌رفتیم دانشگاه، میدیدم رو سقف ماشین همکلاسی‌هامون برفه,2023,Neutral
‏دوباره میگم، «چیزی که درد را سخت‌تر میکند، شدت آن نیست، تداومش است.»,2023,Neutral
‏بابام اینجوریه که تا دو دقیقه قهر کنم برم تو اتاقم با یه عالمه میوه پوست کنده میاد تا از دلم در بیاره :)),2023,Neutral
اینکه مغزت قفل کنه رو یکی و با علم به اینکه ادمای بهتر از اونم هستن ولی دلت دیگه هیشکی و هیچی رو جز اون نخواد بدترین حس دنیاست بنظرم ,2023,Neutral
"‏اندازه بزرگی دنیا و حتی شهری که توش زندگی می کنی بستگی داره که تو چقدر پول داشته باشی، وقتی پول داری میتونی بپوشی بزنی بیرون همه جای شهرو گز کنی خرج کنی تجربه کنی 
اما وقتی پول نداری، شهرت میشه اندازه همون اتاقی که داخلش نشستی و زل زدی به صفحه گوشیت.",2023,Neutral
‏دروغه میگن اگه چیزی رو از ته دلت بخوای و براش تلاش کنی بهش میرسی زندگی واقعی اینجوریه که باید باور کنی همیشه خواستن توانستن نیست ممکنه تمام تلاشتو بکنی و نشه,2023,Neutral
"‏پسر زامبی شدن هم ترسناکه.
فکر کن حتی بعد مرگت باید سگ‌دو بزنی پِی یه لقمه نون.",2023,Neutral
‏اونی که تصمیم گرفته سرسخت باشه تا کسی نتونه آزارش بده، کسی هم نمی‌تونه به آسونی خوشحالش کنه.,2023,Neutral
‏من آدم غایب جوابی هستم. یعنی دو سه هفته بعد از اینکه طرف یه چی بهم گفته، جوابشو تو حموم به خودم میدم.,2023,Neutral
‏من واقعا به یه شوهر پولدار نیاز دارم که بگه زن تو بشین خونه خانومی تو بکن من خودم میرم اسنپ کار میکنم خرجتو میکشم,2023,Neutral
‏از نظر من تا زمانی که آدمی برای کسی، شرکت کسی، اداره یی و یا اُرگانی کار کند هیچگونه استقلال فردی نخواهد داشت,2023,Neutral
"‏وقتی زندگیت رو تو سکوت بسازی،
دشمنات نمی‌دونن به چی باید حمله کنن :)",2023,Positive
هواداری لیورپول وقتی میبینن تا اینجا ۷ تا زدن به منچستر!🤭,2023,Positive
"تحقیر دوباره یونایتد در آنفیلد 
⚽️⚽️خاکپو
⚽️⚽️نونیز
⚽️⚽️صلاح
⚽️فیرمینو",2023,Neutral
‏منچستر بارسا رو برد، بارسا رئال رو برد، رئال لیورپول رو برد، لیورپول هم داره منچسترو میبره، برا همینه که میگن فوتبال جذاب ترین مبارزه ی ورزشی دنیاس,2023,Neutral
‏ببخشید من کاری جز نگاه کردن به عکسات ازم برنمیاد، امیدوارم در ادامه مسیر زندگیت موفق باشی.,2023,Neutral
باخت ۰-۷ امشب منچستریونایتد سنگین‌ترین شکست این تیم طی ۹۱ سال گذشته بوده است ,2023,Neutral
"‏خدابیامرز میگفت:
یه مرد بدون عشق میتونه زندگی کنه ولی بدون غرور نه
یه زن بدون غرور میتونه زندگی کنه ولی بدون عشق نه
و چقدر درست میگفت",2023,Neutral
‏شما هم وقتی لاین عوض میکنید یه ماشینو تو لاین قبلی نشون میکنید تا بفهمید کدوم لاین زودتر‌ راه باز میشه یا فقط  من تو ترافیک مغزم تحلیل رفته؟,2023,Neutral
‏منچستر هفت بر هیچ به لیورپول باخت. واقعا اینجور وقتاست که نبود ستاره‌ بزرگی مثل رونالدو داخل تیم مشخص می‌شه. اون موقع که رونالدو بود پنج-صفر به لیورپول باخته بودیم.,2023,Neutral
من میگم ساندویچ زبون میخوام مامانم میگه نه بیا مغز بخور زبونت به اندازه کافی دراز هست🙂 ,2023,Positive
"‏با بعضیا لبه جدولم بشینی خوش میگذره.
جاش مهم نیست ، آدمش مهمه.",2023,Neutral
‏باور کنید اس ام اس باقیمانده ی حساب رو یه مریض سادیسمی اولین بار ساخته که بعد هر خرید برینه به لذت خرید.,2023,Neutral
انقدر در مورد حساسیت فصلی سرچ‌ کردم، کم‌کم سرچام داره وارد کتگوری سرطان می‌شه. ,2023,Neutral
‏الان فقط دیدن یه بچه ای که هنوز نمیتونه حرف بزنه ولی دستاشو باز کرده و زل زده تو چشمام که یعنی بغلم کن، میتونه خوشحالم کنه.,2023,Neutral
‏اونجایی که پدر و مادر می‌بینند بچه دچار مشکلات رفتاری و روانی است ولی به جای درمان، توجیه یا پنهان می‌کنند؛ اونجایی که بچه باید حس محبت و عشق و حمایت رو از پدرش و مادر ببینه ولی دریغ می‌کنند، همونجا پدر و مادر مرتکب قتل شدن ولی متوجه نیستند,2023,Neutral
‏بعد از اینکه خونه رو تمیز کردم گفتم آخیش تموم شد بالاخره، تو همین لحظه لاک موردعلاقه‌م از دستم افتاد و شکست و گند زد به لباسمو زمین و زمان🙂,2023,Positive
‏من واقعا از اینکه دوست صمیمیم زید داشته باشه حسودیم میشه. حسودی بابت اینکه یکی هست که از من به دوستم نزدیک‌تره و این خیلی غمناکه,2023,Neutral
"‏اینکه کل آبِ پارچ تو در نوشابه جا نمیشه مشکل از پارچ نیست، مشکل از ظرفیت پایین اون در نوشابست؛ حواست به این در نوشابه‌های دور و برت باشه که یه وقت خوبی‌هات ازشون سر ریز نشه.
[سوس‌ماست]",2023,Neutral
‏فک کنم جن توی خونه‌مون اسهال گرفته من تنها توی هال نشستم از توی دستشویی هر چند دقیقه یه بار صدای سیفون میاد,2023,Neutral
‌‏یکی از آرزوهام اینه که صبح از خواب بیدار بشم و ببینم یه مقدار پول اومده به حسابم و ندونم از کجا اومده.,2023,Neutral
‏همکارم موتورش رو آگهی کرده تو دیوار ساعت ۷ و نیم صبح یه دختره زنگ زده میگه من پول ندارم موتورت رو بخرم میای بریم باهاش دور بزنیم؟ =))) یه کم ایستگاه این بنده خدا رو گرفته اخرش گفته من برا یوتوبم دارم فیلم می‌گیرم راضی هستی پخش بشه؟ اینم گفته اوکی,2023,Neutral
‏با یکی که جرو بحثم بالا میگیره دلم میخواد وسطش بش بگم: یه لحظه واستا آشغال. بذا من برم زیر دوش جوابای بهتری به ذهنم برسه و برگردم.,2023,Neutral
‏تنها دورانی که تو زندگیم کاملا شاد و آسوده بودم، قبل از ۶ سالگیه. زمانی که متوجه بیشتر تفاوت‌ها نبودم. فقیر و پولدار. مهربون و بدجنس. بعدش تا همین امروز هر چی که گذشت، بیشتر از این دنیا بدم اومد.,2023,Neutral
انفجار مواد محترقه در حوالی پل چوبی تهران ۴ کشته به‌جا گذاشت,2023,Neutral
"‏پدر صمیمی ترین دوستم فوت شده، زنگ زدم تسلیت و اینا، بعد گفتم فردا چال می کنید؟ دوستم گفت البته دفنش می کنیم، آره فردا.
یعنی خاک تو سرم.",2023,Neutral
"‏دوست پولدارم بهم زنگ زد و گفت: ""امیر اوضامون خرابه."" به خودم گفتم: ایول! پولدارها هم دارن سختی میکشن. یهو گفت: ""من با خانوادم چند سال میریم کانادا تا ببینیم بعدا چی میشه.""
اونجا بود که فهمیدم پولدارها نه تنها تفریح‌هاتشون با ما فرق میکنه بلکه شرایط سختشون هم متفاوته.",2023,Neutral
یکی از راه های تشخیص اصل بودن شکلات تخته ای اینه که صدای تخته بده. ,2023,Neutral
مغزم انقدر تو ناراحت کردنم مستقل شده که دیگه حتی بهم سرنخ هم نمیده موضوع ناراحتی چیه، فقط ناراحتی رو درست میکنه. برو کنار آشغال بذار حداقل بفهمم از چی ناراحتم. ,2023,Neutral
"‏قیمت لباس یه جوری شده که تصمیم گرفتم همینایی که دارم رو انقدر بپوشم تا پاره بشن
بعدشم دیگه از خونه بیرون نرم",2023,Neutral
‏این ملت که امروز انقدر غمگین و افسرده شدن، یه روزی گونی گونی دابسمش های سمی میساختن,2023,Neutral
‏جدیدا هرکی بهم میرسه میگه تو نمیخوای موبایلت‌و عوض کنی؟ چرا عزیزم میخوام ولی هنوز مشتری واسه کلیه‌م پیدا نشده.,2023,Neutral
‌‎هیچکس و هیچ چیز اونقدر ارزش نداره که تنها شانس خودت که زندگی کردنه از خودت بگیری,2023,Neutral
"‏ولی بدبخت تر از ما نسلهای بعدی هستن که قراره بچه های ما بشن!!!
آخه با کدوم ترفندی میخوان ما رو بپیچونن",2023,Neutral
‏من آدم حسودی نیستم اما وقتی میبینم یکی تو لوکیشن یه کشور خارجی رو زده هم قلبم مچاله میشه هم ماتحتم از فشار جر میخوره.,2023,Neutral
اوایل دهه هشتاد چیزی به اسم کات‌ کردن وجود نداشت، پسرا عمدتا سرطان میگرفتن و میمردن ,2023,Neutral
"بعد از اینکه با مادرم تندی کردم، به بابام گفت اخلاقش عین خانواده شماست، بابامم گفت قیافه‌ش که عین شماست
سر نخواستنم دعواس ",2023,Neutral
"اگه روزی صدبار جمله ""به من چه"" رو توی ذهن مون تکرار کنیم هیشکی با کسی درگیر نمیشه.",2023,Neutral
♦️اجرای «کالابرگ الکترونیک» در کل کشور/ اعتبار کلیه خانوارهای یارانه‌بگیر شارژ شد,2023,Positive
تو طبقات اجتماعی ما پارکینگیم. ,2023,Neutral
,2023,Not Available
این یه چت‌بات عالیه دقیقا جوابهاش مشابه Chat GPT  هستش ,2023,Neutral
"10 ویروسِ کلامی که موجب تخریبِ رابطه میشن
2-مدام تذکر دادن
3-سرزنش کردن
4-منت گذاشتن
5-مقایسه کردن
6-زیاد جر و بحث کردن
7-برچسبِ منفی زدن 
8-پیش‌بینی‌های منفیِ مکرر
9-گله و شکایتِ مداوم
10-متهم کردن",2023,Neutral
"خواهرم‌دوستشو آورده خونه , مامانم هیچی نگفت.
حالا همین دختره رو اگه من آورده بودم دردسر میشد
همیشه بین بچه ها فرق میذارن بعد می گن نه همشون یه اندازه برامون عزیزن",2023,Neutral
"لگاریتم ‏تسمه تایم بدنم پاره شده قشنگ
زمان خواب و بیداریم هر روز یه مدل جدیده!",2023,Neutral
"یه نکته آموزشی
خانوما وقتی برای یه سرماخوردگی ساده، سرخود آنتی بیوتیکهایی مثه سفیکسیم، کوآموکسی کلاو و آزیترومایسین رو میخرید و پشت سرهم امتحان می کنید.
اگه یه هفته بعدش دچار خارش شدید ناحیه‌ی تناسلی و ترشحات پنیرکی واژن شدید تعجب نکنید.
این عفونت قارچی نتیجه ی همون آنتی بیوتیکاس 💁‍♀️",2023,Neutral
"""قدرت اراده"" همونقدر میتونه ADHD رو درمان کنه که میتونه با دیابت بجنگه.
عملا هیچی.",2023,Neutral
"اینم بمونه یادگار از روزهای برفی تهران 
•saman afaridand•",2023,Neutral
رییس قوه قضاییه: افراد بی‌حجاب مجازات می‌شوند,2023,Neutral
,2023,Not Available
تصویری از گرد و خاک و طوفان شن بی سابقه امروز در اردبیل,2023,Neutral
"‏دوست دارم با اونی که باعث شد تو تلگرام رو چپ و راست عکس که کلیک میکنی، میره عکس بعدی، یه ملاقاتی داشته باشم.
یه گپی بزنیم، یه چایی بخوریم.
بعد تهش ازش بپرسم ""آخه بی همه چیز، تو چرا اینکارو کردی؟""",2023,Neutral
اخه ببین وروجک چجوری مجلس و تو دست گرفته فقط حرکاتش😂😍,2023,Positive
"اگه شما از اونایی هستین که به قول معروف جاروبرقی دارین و‌ هر چی ادم اشغاله به خودتون جذب میکنین و رابطه‌هاتون همه با ادمهای ناسالمه، شاید این به دردتون بخوره.
وقتی ما وارد مرحله بزرگسالی میشیم و میریم دنبال جفت پیدا کردن، شاید فکر کنین هدفمون پیدا کردن کسیه که خوشحالمون کنه.ولی در واقع ما دنبال کسی میگردیم که برامون اشناست و الگوهای رفتاری که در بچگی تجربه کردیم رو با ما تکرار میکنه. مثلا ممکنه دوستهاتون به شما یه فردی که از همه نظر عالیه، مهربونه و خوش رفتاره معرفی کنن و شما بعد از اشنایی با اینکه میبینین همه چیز طرف خوبه، ولی براتون جذاب نیست،حوصله‌تون رو سر میبره و به طور خلاصه هیجان انگیز نیست! در حقیقت مشکل اینه که شما در وجود این‌فرد اون عنصر لازم رو که باید وجود داشته باشه تا باهاش شما رو زجر بده تا به این باور برسین که این رابطه یه عشق واقعیه نمیبینین!
حالا منظور دقیقا چیه؟ شما ممکنه در کودکی والدین عصبانی،بیخیال، بی توجه یا غیر قابل پیش بینی داشتین و از اونجایی که والد هر بچه شکل دهنده الگوی عشق در ذهنشه، دنبال همون مدل اشنا هستین که‌ در بزرگسالی تکرارش کنین و فردی که سالمه و اون خصوصیات رو نداره براتون حوصله سر بره.",2023,Neutral
"چرا پسرا زشت ترین عکستو دوس دارن و در پریشون ترین حالت ممکن بهت میگن چقد خوشگلی؟
‏مسخره میکنید مارو؟",2023,Neutral
مواظب باشید دلال‌ها اینطوری سرتون کلاه نذارن...,2023,Neutral
"‏رفتیم خواستگاری بابای دختر گفت خب به سلامتی شادوماد چیکارن؟ 
پدرم گفت هیچ ، هی مث گاو میخوره و میخوابه
ننم امد قضیه رو درست کنه گفت نه بخدا اینجوری نیس آقای سهرابی ، خیلی کم میخوره! اکثرا خوابه :///",2023,Neutral
"‏عید نزدیکه
هوای اونایی که دارن با حسرت به خرید کردن دیگران نگاه میکنن رو داشته باشیم",2023,Neutral
"بنظرم توي شيراز داره يه انقلاب ادبي صورت ميگيره.
دوستم خورده زمين،بهش ميگم بيا بريم دكتر ميگه: روي پام وُوي نميتونم سم.ميفهميد؟وُوي نميتونه سه :))))",2023,Neutral
"‏رفته بودیم ماسال. به صاحب‌ ویلا گفتم اینجا محلیا چه‌جوری‌ند؟ به حجاب گیرن یا زنا راحت بتابن؟ 
گفت: زنا هر جور دوست دارن بپوشن، اما مردا شلوارک نپوشن، اهالی حساسن به شلوارک:))))",2023,Neutral
حسن ختام چالش عکسای خیابانی😂,2023,Positive
"‏- یه عکس بده
+ نمیشه ( لباسشو عوض می‌کنه )
- چرا؟
+ لامپا خاموشه ( موهاشو مرتب می‌کنه )
- پاشو روشن کن 
+ حال ندارم ( رژ لب میزنه ) 
- ببینمت دیگه 
+ بیا بابا کشتی منو ( send photo)",2023,Neutral
‏ميدوني چرا از چيزاي ارزون قيمت عكس نميذاري و تا يه چيز گرون ميخري مياي ميكني تو چش و چال ملت؟ چون آدما با چيزايي شوآف ميكنن كه تاحالا نداشتن و از نزديك نديدن:)))),2023,Neutral
,2023,Not Available
"رفتم با خواهرزادم صحبت کردم گفتم چرا تتلو رو دوست داری گفت امیر تتلو خیلی خوبه بعدا میفهمین کی بوده! 
گفتم پس چرا فحش خواهر مادر میده به همه؟
گفت اتفاقا اینجوری خوبه چون فحش دادن عادی میشه و باعث میشه دیگه کسی به خاطر فحش قتل نکنه!😐😂",2023,Positive
"‏یه بارم پدربزرگم وسط خنده وشوخی گفت
من دیگه این زنو نمیخوام پیر شده خیلی غر میزنه
مامان بزرگم چشاشو ریز کرد وگفت
گئدرسن یولا ساللام
قالارسان قادان آللام
(بخوای بری خودم راهیت میکنم،بخوای بمونی قربونتم میرم)
بخاطر حاضر جوابیش تا نیم ساعت داشتیم برگامونو از وسط پذیرایی جمع میکردیم",2023,Neutral
,2023,Not Available
"‏گویا تو کنفرانس خبری بعد از بازی از کلوپ پرسیدن چرا 4 تعویض همزمان کردی؟
کلوپ:گل پنجم که به ثمر رسید، به سمت نیمکت برگشتم و گفتم کی میخواد بعدی رو بزنه؟  همه دست بالا بردن منم 4 تعویض کردم😂",2023,Positive
"❌ایکس بادی پاسداران❌
چربی سوزی و عضله سازی همزمان،کاهش وزن بدون افتادگی پوست همراه با کاهش سلولیت فقط با روزی ۲۰ دقیقه تمرین با دستگاه ایکس بادی که یک جلسه آن مساویست با ۳ جلسه تمرین سخت بدنسازی کاهش وزن تضمینی داشته باشید 
سانس بانوان ۹ صبح تا ۷ بعد از ظهر
سانس آقایان ۷ تا ۱۱ شب
❌",2023,Neutral
"‏برید با صد نفر که ازدواج کردن صحبت کنید ببینید چند نفرشون تونستن بعد از ازدواج همدیگه رو تغیر بدن!.... 
بزرگترین اشتباه اینه که با تفکر تغییر کسی، وارد رابطه بشید....",2023,Neutral
گل اول گل‌گهر به استقلال توسط سهرابیان در دقیقه 24,2023,Neutral
"‏من اولین بار که دیت رفتم بم شوک فرهنگی وارد شد
اتفاق خاصی نیفتاد ها، همین که از نزدیک یه دختر میدیدم که باش حرف میزنم خودش شوک فرهنگی بود",2023,Neutral
"روزی که آمریکایی‌ها بعد از ۲ هفته عملیات، عراق رو تسخیر کردند و در حال پایین کشیدن مجسمه صدام بودن، اتفاق عجیبی در صدا و سیمای ایران افتاد، خبرنگار صدا و سیما اونجا بود و داشت پخش زنده میگرفت، یهو یه تفنگدار دریایی آمریکایی رو دید که فارسی بلد بود، خبرنگار گفت احساس بدی ندارید که
اینجا رو اشغال کردید؟
یارو گفت نه، خوب شد بالاخره انتقام پدرم رو گرفتم!
طرف پسر شهید محسن طاهری بود...",2023,Neutral
"‏مامان و بابا در ۲۵ سالگی:
خانوم بهتره یه خونه بزرگتر بگیریم که بچه هامون راحتتر بتونن توش بزرگ شن
من در ۲۵ سالگی:
(دانلود کارتون باب اسفنجی شلوار مکعبی)",2023,Neutral
"‏از لحاظ روحی نیاز دارم
یه دختر بچه بدو بدو بیاد سمتم بپره بغلم؛
یه دختر کوچولو بین 25 تا 28 سال😀",2023,Positive
‏یادش بخیر قبلا که با دوس پسرامون قهرمیکردیم یه پیام اشتباهی میدادیم که اون بگه به کی داشتی پیام میدادی و اشتی میکردیم🚶‍♀️,2023,Neutral
مربیای ورزشی اگه می‌دونستن توی مترو چه استعدادهای نابی در رشته‌های مختلف، اعم از دومیدانی، کشتی، جودو و شطرنج و تخته نرد وجود داره، توی تمام خطوط نماینده‌ی استعدایابی می‌ذاشتن.,2023,Neutral
"پسره تو پیاده رو دختره رو بغل کرده بود و داد میزد: ""غلط کردم گفتم دلم برات تنگ نمیشه""
زندگی کردن برای امروز کافیه:)",2023,Neutral
"ارزش هر آدمی بستگی به خود اون شخص داره، ولی اینکه بگی همه‌ی زنها با ارزشن و هیچی ارزششون رو کم نمیکنه کاملن چرته.
اگه اون زن دروغگو بود چی؟ اگه خائن بود چی؟ میخوای بگی ارزشش با اینا هم کم نمیشه؟",2023,Neutral
,2023,Not Available
"‏بابام یه چند روزه نیست. شبیه نامزدا هرشب زنگ میزنن با مامانم دوساعت تلفنی حرف میزنن، مامانم با جزئیات روزشو تعریف می‌کنه
یهو غش غش می‌خندن...
مام به در نگاه میکنیم دریچه آه میکشد 😒",2023,Neutral
گل اول استقلال به گل‌گهر توسط میرزایی در دقیقه ۹۰,2023,Neutral
"‏همکارم ۴۰ سالشه میخواد امروز بره سر قرار. میگه ممد من قهوه نمیتونم بخورم بیا بگو من اونجا چی سفارش بدم؟ میگم خب دیت اول یه دمنوش سفارش بده. میگه دیت چیه؟
ریدم =))))",2023,Neutral
گل دوم استقلال به گل‌گهر توسط یامگا در دقیقه ۹۷ از روی نقطه پنالتی,2023,Neutral
‏دم دمای عید بود بابام نشسته بود رو مبل چایی میخورد و صحبتای مامانم پشت گوشی با خاله م رو داشت می شنید چاییشو که تموم کرد یواشی خم شد ازم پرسید دکلته همون دکلره ست؟ فرقش چیه؟ =))))))))),2023,Neutral
"‏يه جا خوندم نوشته بود :
خدايا ذوقِ حرف زدن با كسى كه دوست نداره باهامون حرف بزنه رو تو دلمون ننداز 
 خب راستم ميگفت وقتى با كلى ذوق پيام ميدى و  ازش برخورد سردى ميبينى ديگه اون ادم سابق نميشى :)",2023,Positive
‏شاید باور نکنین ولی همه اونایی که چاق شدن، موهاشون داره میریزه، صورتشون جوش زده، لاغر شدن....تو خونشون آینه قدی دارن و قبل از این که یکی بهشون بگه خودشون متوجه شدن و بابتش کلی غصه خوردن! پس احتیاج نیس شما هر دفه که میبینیدش بهش یاد اوری کنین.,2023,Neutral
‏درود بر اون انسان فرهیخته ای که اولین بار سیر و گردو و رب انار رو با زیتون مخلوط کرد و اعجابی همچون زیتون پرورده رو پدید آورد.,2023,Neutral
وقتی حضرت مادر میگه بیا دکوراسیون خونه رو عوض کنیم ولی به نظراتم کوچکترین اهمیتی نمیده:,2023,Neutral
‏داشتم رو پله‌های مترو می‌دویدم یهو گوشیم زنگ خورد سریع برداشتم گفتم من الان می‌رسممممم، گفت کجا؟ گفتم برای لیزر دیگه، گفت حالا اونو بعدا برو، من از آموزش دانشگاه تهران زنگ می‌زنم :)))))))))))))))))))))))))))),2023,Neutral
,2023,Not Available
‏اینکه عروسی بگیری فامیل صد پشت ندیده رو دعوت کنی که بیاد بخوره و پشت سرت حرف بزنه و تو کل پس انداز تو واسه یه شب به باد بدی اگه حماقت نیست اسمش چیه ؟,2023,Neutral
‏ولادیمیر پوتین از سیروس دین محمدی درخواست کرد تعدادی از روس هایش را به ارتش روسیه اعزام کند,2023,Neutral
"‏تو فیلم‌های صداوسیما همه خلافکارها و فاسدها و دزدها شیکپوش و مانتویی هستن و هودی میپوشن و اسمشونم کورش و داریوش و آناهیتاست!
تو واقعیت که چیز دیگه ای دیدیم",2023,Neutral
"‏با یه دختره چت میکردم گفت میشه بپرسم چرا بعضی از پسرا همیشه طرف دختری رو میگیرن که خوشگل تره ؟
 گفتم اینا پسر نیستن یه مشت گوسفندن
گفت یعنی تو اینجوری نیستی ؟!
گفتم بعععع",2023,Neutral
رفتم کلیسا گفتم اینجا اعتراف کنم. اینا دیگه نمیگن برو خدا رو شکر کن که جای ما نیستی، که پدر روحانی گفت از تو بدبخت‌تر‌ منم که تو شهرستان نما رومی زدم بی‌شرف اینجا خونست نه کلیسا.,2023,Neutral
داشتم از یه جای دیگه فیلم میگرفتم که با صدای خنده هاشون جذبم کردن 🥲 با صدا ببینید خیلی قشنگ میخندن.,2023,Neutral
"‏امروز بابای دوستم منو بعد 2سال دید،
گفت :
ماشالا مال شوهرتو خوردی خوب چاق شدیا 
ایشالا که منظورش اموال بود😂",2023,Positive
"‏هر دختریو میبینی یه اسکرین از پسری که پیشنهاد داده گذاشته ، دیگه آدم جرات نمیکنه سمت کسی بره.
بگی سلام خوبی مسخرت میکنن ، مودبانه درخواست بدی مسخرت میکنن. دقیقا باید چطوری بحثو باز کرد که باسنتون کج نشه؟",2023,Neutral
,2023,Not Available
‏اگه از من بپرسی آهنگ مورد علاقه‌ات چیه؟ میگم سمفونی دوم از فرانتس شوبرت درحالیکه تو هندزفری داره واویلا لیلی پخش میشه,2023,Neutral
"‏هر کی گفت ""تو خوبی من لیاقت داشتن‌ تو رو ندارم"" سریع بهش بگید از اولشم معلوم بود، من لطف کردم اسکلی مثل تو رو راه دادم تو زندگیم. بذارید به بردش شک کنه",2023,Neutral
‏رو چند نفر کراش دارن بعد با یکی دوتای دیگه تو رابطه‌ن بعد همزمان به اکسشون هم پیام میدن. محاسبه این حجم‌ از تناقض واسه کامپیوترهای کوانتومی هم قفله.,2023,Neutral
"یبارم سوار اسنپ شدم اتوبان قفل..
راننده گفت عجله داری؟
گفتم آره خیلی..
رفت جلو خط ویژه به سرباز گفت داور بازی سپاهان هوادار رو باید برسونم خیلی دیرش شده!
آقای نامدار!
من یه دست تکون دادم سرباز هم اجازه داد.",2023,Neutral
‏سرما مثل پدر و مادر می‌مونه. تا وقتی هست اونجوری که باید قدرش رو نمی‌دونی.,2023,Neutral
"‏اینجور که این ویروس به من حمله کرد ابرهه به مکه حمله نکرده بود
خلاصه که مواظب باشید زورش خیلی زیاده و یهو به نحو بد و دردناکی میندازه آدم رو و دقیقه‌ای شکل درد و آزار عوض می‌کنه",2023,Neutral
‏مربی آواز گفت تو نت های سمت خانمارو بهتر میتونی بخونی. پس فردا تو گروه کُر دیدین یه یارویه ریشویی روسری سرش کرده، اون منم، چیزی نیست.,2023,Neutral
‏کاش اسفند ماه‌ رو از زمستون حذف کنن و به تابستون اضافه کنن. واقعا لیاقت بودن توی این فصل باشکوه رو نداره.,2023,Neutral
"‏اولین باری که جاج فیس کردم رو یه دختر بود ک صورتش پر از جوش بود...آروم گفتم چقدر صورتش جوووش زدههه!.. صدامم نشنید هاااا ولی فردا بیدار شدم دیدم صورتم پر از جوش قرمز شده :(
دیگه بعدش خفه شدم",2023,Negative
‏زندگی من اینطوریه که همه کار ها رو نصفه رها کردم احتمالاً منتظرم نیمه گمشده‌ام بیاد بقیشو انجام بده.,2023,Neutral
‏من معتقدم که خونه تکونی اصلا معنی نداره اونم وقتی دائم داریم گردگیری میکنیمو خونه رو تمیز میکنیم .ولی خب متاسفانه مامانم برای اعتقادات من ارزشی قائل نیست .,2023,Neutral
رد ستارگان بر آسمان ساحل مُکَسّر، خلیج فارس,2023,Neutral
از نظر روحی نیاز دارم الان دوباره کات کنم. چیزی تغییر نمیکنه اما باعث میشه تا یکی دو هفته کمتر دلتنگ باشم. ,2023,Neutral
"اگه بین ۱۵ تا ۲۵ سالته اگه فکر میکنی هدف تو زندگیت داری، اگه فکر میکنی به رشد فردیت میرسی ، اگه میخوای به موفقیت برسی و به انظباط شخصی برسی، این کانال به شدت انگیزه تزریق میکنه از دست نده:
",2023,Neutral
"‏تاحالا دقت کردین همه کسایی ک موفق شدن و نصیحت میکنن میگن ای کاش کسی اینا رو قبلن به ما گفته بود؟؟
خب شاید چون اینا رو نگفتن بهتون موفق شدین😂",2023,Positive
‏اینجوری که هرسال اوضاع بدتر میشه، ترجیح میدم تو ۱۴۰۱ بمونیم و وارد ۱۴۰۲ نشیم,2023,Neutral
‏تا اینجا موفق‌ترین موجودات زنده‌ی تاریخ این سیاره، دایناسورها بودن. خیلی زودتر از پیدایش انسان‌های به درد نخور، سریع جمع کردن رفتن.,2023,Neutral
این مربی با این شاگردا دیگه اون آدم سابق نمیشه,2023,Neutral
‏دلم می‌خواد با عشقم پیمان خون ببندیم خون همو بخوریم بعدش دور آتیش بدوییم، آخر شبم منو دم چادرای قبیلمون پیاده کنه بعد بره,2023,Neutral
‏وارد شدن یسریا تو زندگیمون مثل همین وارد شدن ملخها به مزارع کشاورزیه، کل زندگیت رو نابود میکنن تهش راحت رد میشن میرن,2023,Neutral
بچه کوسه، انیمیشن زنده 😍🥲  ,2023,Positive
کمک به خیریه بهانه‌ست، من خانه سالمندان به خانه سالمندان دنبال شوگر ددی میگردم. ,2023,Neutral
میگه آدم وقتی یه نفر رو دوست داره دیگه زندگیش شیرین میشه. دیگه همیشه خوشحاله. صبح که بیدار میشه صبحش به خیر میشه ,2023,Neutral
,2023,Not Available
یه روزی دانشمندان ثابت می‌کنن جاذبه زمین ۶ تا ۱۰ صبح برابر با ۱۹.۶ هس نه ۹.۸ و بنابراین خودتون حساب کنید چرا آدم نمی‌تونه صبحا پاشه بر اساس فرمول f=mg ,2023,Neutral
به راستی ما با چوب چه می‌کنیم؟  ,2023,Neutral
"به‌نظر من خوش‌تیپ و خوش لباس واقعی کسیه که لباس زیر خوب می‌پوشه، چرا؟
۱- لباس زیر مستقیماً با پوست سروکار داره، پوشیدن لباس مناسب احترام به خودته.
۲- چیزی رو‌ می‌پوشی که قرار نیست بقیه ببینن، این عمیق‌ترین شکل دوست داشتن و اهمیت دادن به خودته.
۳- احترام به‌نزدیک‌ترین معاشر. ",2023,Neutral
"بزرگ شدن اینجوریه که از شخصیت
باب اسفنجی به اختاپوس تبدیل میشی ",2023,Neutral
‏بزرگ شدم محقق میشم اثبات میکنم رپ فارس همون کاری که سیگار با شش میکنه با مغزتون میکنه.,2023,Neutral
‏مادر من وقتی بهم زنگ میزنه از بوق پنجم به بعد برندارم احتمال اولش اینه که تو اوژانس دارم احیا میشم. اگه هم تماسش بی پاسخ بشه یعنی احتمالا جسدم بو گند گرفته توی خونه.,2023,Neutral
