Word,tfidf
تسلّی,5.657787939190068e-06
تمنّا,5.657787939190068e-06
تقلّا,5.657787939190068e-06
فیلترشکن,8.352484755829257e-06
ریخته,0.0
قطعی,0.0
خداروشکر,0.0
ناکافی,2.8288939695950336e-05
نداشتم,0.0
جور,0.0
استادم,0.0
بازار,0.0
هول,0.0
هولکی,4.1762423779146285e-06
میخرید,1.2528727133743885e-05
ترم,0.0
میخریدی,5.657787939190068e-06
نبودی,3.960451557433048e-05
همشو,0.0
بزاری,1.044060594478657e-05
انتقاممو,5.657787939190068e-06
مترو,0.0
۶,0.0
دستفروش,6.264363566871942e-06
کنارم,1.46168483227012e-05
باهم,0.0
میزدن,0.0
بدزدیم,5.657787939190068e-06
مغازه,0.0
بزنیم,0.0
اشاره,0.0
داغونه,0.0
ایفون,0.0
۱۳,0.0
۱۴,0.0
بدزدیم.😂,5.657787939190068e-06
کسایی,0.0
ددی,1.044060594478657e-05
می‌کنن،,2.2631151756760272e-05
نمی‌تونن,0.0
لذت,0.0
مصاحبه،,5.657787939190068e-06
استخدام,0.0
حقوق,0.0
تجربه,0.0
عوضش,0.0
امکانات,0.0
مفت,0.0
دارن،,0.0
مراتب,2.2631151756760272e-05
مزخرفایی,5.657787939190068e-06
بهتره,0.0
انگیزه,0.0
کردنم,0.0
۵متر,5.657787939190068e-06
رختخواب,0.0
بچینم,4.1762423779146285e-06
بالا،,4.1762423779146285e-06
روشون,0.0
بپرم,1.1315575878380136e-05
نمیتونه,0.0
نق,1.1315575878380136e-05
‏دانلود,5.657787939190068e-06
پارتنری,1.1315575878380136e-05
حمایتم,5.657787939190068e-06
،باهم,5.657787939190068e-06
مسافرت,0.0
،دوتایی,5.657787939190068e-06
خرید،,1.46168483227012e-05
تونل,0.0
جیغ,0.0
بزنیم،,6.264363566871942e-06
پل,0.0
هوایی,0.0
اهنگ,0.0
بدیمو,5.657787939190068e-06
ماشینا,0.0
بشمریم،,5.657787939190068e-06
بارون,0.0
برقصیم,6.264363566871942e-06
،کنار,5.657787939190068e-06
پیشرفت,0.0
چیزو,0.0
بیاریم,0.0
ادم,0.0
امن,0.0
باشیم,0.0
خاله,0.0
۸,0.0
سالم,0.0
میپرسم,0.0
کنسرت,0.0
کی؟,8.352484755829257e-06
بیلی,1.1315575878380136e-05
ایلیش,5.657787939190068e-06
آخه,0.0
پدسگ,6.264363566871942e-06
بجز,0.0
خواننده,0.0
دیگه‌ای,0.0
نمیشناختم,5.657787939190068e-06
دخترونه,0.0
😊🤣,5.657787939190068e-06
‏بعضی,0.0
چیزا,0.0
ذهنت,1.46168483227012e-05
کلمات,2.505745426748777e-05
نمیشن؛,5.657787939190068e-06
حسرت,0.0
سازی,0.0
بزنم،,1.6704969511658514e-05
موزیک,0.0
ابراز,2.088121188957314e-05
خانمی,1.6704969511658514e-05
تکونی,0.0
نردبون,4.1762423779146285e-06
میگیریم,0.0
تمیز,0.0
گناه,0.0
میگیره,0.0
‏داییم,4.1762423779146285e-06
فیلترشکنش,5.657787939190068e-06
روشن,0.0
نمی‌شد،,5.657787939190068e-06
گوشیشو,1.044060594478657e-05
کنترل,0.0
تلویزیون،,4.1762423779146285e-06
آروم,0.0
پاش,0.0
می‌کوبه،,5.657787939190068e-06
هاتون,0.0
میکنین,0.0
اومدیم,0.0
آرام,0.0
،نه,2.0881211889573143e-06
بلکه,0.0
خاکو,5.657787939190068e-06
کشیده,0.0
توله,0.0
بس,0.0
شیطونه,5.657787939190068e-06
😒,4.1762423779146285e-06
‏توو,2.0881211889573143e-06
۷۹۴۶۳۴۵۱۹۲,5.657787939190068e-06
اعداد,0.0
توجه,0.0
نکردی،,4.1762423779146285e-06
حرفاشونم,5.657787939190068e-06
‏اینکه,0.0
خوراکی,0.0
میذارن,0.0
حیوون,0.0
خونگیشون,5.657787939190068e-06
قشنگه,2.2969333078530455e-05
اسمشو,0.0
میذاشتم,0.0
شیرینی,0.0
مشهدی,0.0
‏مشکل,4.1762423779146285e-06
اقتصادی,0.0
رک,2.2631151756760272e-05
آرایشگرم,5.657787939190068e-06
موهام,0.0
کوتاه,0.0
نمیای,2.2631151756760272e-05
پیشم,0.0
‏چند,0.0
میدون,2.92336966454024e-05
انقلاب,0.0
جفت,0.0
جوراب,0.0
نانو,5.657787939190068e-06
گرفتم،,0.0
بودمش,6.264363566871942e-06
اصلاً,0.0
بو,0.0
نگرفته,0.0
پوشیدمش,5.657787939190068e-06
‏از,0.0
رسیدگی,0.0
پوست,0.0
تابستون,0.0
نشیم,8.352484755829257e-06
۷,0.0
لایه,0.0
کرم,0.0
پودر,4.1762423779146285e-06
عرق,0.0
شره,5.657787939190068e-06
بسیار,0.0
ترستاک,5.657787939190068e-06
بشیم,0.0
سپاس,1.1315575878380136e-05
باگی,5.657787939190068e-06
فارسی,0.0
نوشتن,0.0
فینگلیش,4.1762423779146285e-06
نداشت,0.0
عصبانی,0.0
caps,5.657787939190068e-06
lock,5.657787939190068e-06
میکردیم,0.0
بفهمه🤣,5.657787939190068e-06
پرنده,0.0
زیبا,0.0
چهره,0.0
خسته,0.0
مزه,0.0
قورباغه,2.0881211889573143e-06
tawny,5.657787939190068e-06
frogmouth,5.657787939190068e-06
‏اخرین,5.657787939190068e-06
باری,0.0
سیر,0.0
ارامش,6.264363566871942e-06
خوابیدم,0.0
نمیاد،,0.0
شمردن,0.0
کالری,0.0
خوردن,0.0
حسرته,5.657787939190068e-06
پدر,0.0
دیگه‌س,5.657787939190068e-06
بخری,0.0
میخری,0.0
احساس,0.0
پارگی,5.657787939190068e-06
۲۱,8.352484755829257e-06
دانشجوی,0.0
خوابگاه,0.0
دخترانه,2.0881211889573143e-06
کرج,0.0
جمله‌ی,0.0
میدونی,0.0
واسم,0.0
عذاب‌آوره،,5.657787939190068e-06
نمیدونم,0.0
مسئولیت,0.0
نسپار,5.657787939190068e-06
خودشم,0.0
نداره،,0.0
میخواد,0.0
دعوا,0.0
بندازمش,6.264363566871942e-06
گمشو,0.0
نشدی,4.5262303513520545e-05
برنگرد,5.657787939190068e-06
‏صبحا,5.657787939190068e-06
پا,0.0
می‌شم,1.6704969511658514e-05
انتقام,0.0
تنهاییامو,5.657787939190068e-06
می‌خوامش,1.1315575878380136e-05
صبحا,0.0
شبا,0.0
‏فکر,0.0
می‌کردم,0.0
کلمه,0.0
مغناطیس،,5.657787939190068e-06
واژه‌ای,1.6973363817570205e-05
شیخ,1.46168483227012e-05
اجل,5.657787939190068e-06
فرموده‌اند,5.657787939190068e-06
ساحر,5.657787939190068e-06
چشمت,1.044060594478657e-05
مقناطیس,5.657787939190068e-06
زیبایی,0.0
کشد,1.1315575878380136e-05
‏اونایی,0.0
تنهایی,0.0
عادت,0.0
بعدش,0.0
زندگیشون,0.0
تو‌زندگیشون,5.657787939190068e-06
‌قبول,5.657787939190068e-06
کنن،,0.0
پر‌کردید,5.657787939190068e-06
مرده,0.0
پسورد,4.1762423779146285e-06
مودمتون,5.657787939190068e-06
بذارم؟,2.0881211889573143e-06
اسمو,6.264363566871942e-06
بذار,0.0
اژدر,5.657787939190068e-06
بترسن,2.0881211889573143e-06
هکم,5.657787939190068e-06
نکنن,0.0
مخ,0.0
بسته,0.0
سفارش,0.0
دادی,0.0
زنه,0.0
استرالیا,8.352484755829257e-06
دادگاه,1.044060594478657e-05
متهمه,5.657787939190068e-06
میخواسته,0.0
پسرش,0.0
سیب‌زمینی,2.8288939695950336e-05
سرخ,0.0
کرده‌هاش,5.657787939190068e-06
گذشته,0.0
بد,0.0
دوستان،,1.6704969511658514e-05
اجازه,0.0
نخورین،,5.657787939190068e-06
امید,0.0
زندگیش,0.0
باشه🥹,5.657787939190068e-06
‏برا,5.657787939190068e-06
لوکا,5.657787939190068e-06
مودریچ,5.657787939190068e-06
کهن‌سالی,5.657787939190068e-06
اسب,0.0
بدویی,1.1315575878380136e-05
دلسوزانه,5.657787939190068e-06
میکردم,0.0
دوستش,0.0
نکردم,0.0
کلا,0.0
۵۰۰,2.088121188957314e-05
افق,4.1762423779146285e-06
خیره,0.0
زار,6.264363566871942e-06
دردناکترین,6.264363566871942e-06
لحظات,0.0
تاریخ,0.0
سرزمینمان,5.657787939190068e-06
حق,0.0
داریم,0.0
شیم،,1.1315575878380136e-05
بیاریم،,5.657787939190068e-06
بترسیم،,2.0881211889573143e-06
نا,1.46168483227012e-05
‏پول,4.1762423779146285e-06
جمع,0.0
لباسشویی,1.044060594478657e-05
بخرم,0.0
نهار,0.0
خوری,0.0
برام,0.0
فرستاد,0.0
دوسش,0.0
‏بدم,5.657787939190068e-06
جوابِ,1.1315575878380136e-05
ام,0.0
افسرده,0.0
ام.,5.657787939190068e-06
بشنوم,1.1315575878380136e-05
عزیزم,0.0
حالش,0.0
نیست؟,0.0
حالشون,0.0
مسائل,0.0
نمیزنم,0.0
سالها,0.0
تراما,3.960451557433048e-05
ابیوز,5.657787939190068e-06
میزنم,0.0
خفه,0.0
شو,0.0
احساساتم,2.0881211889573143e-06
invalidate,5.657787939190068e-06
عوضی,8.352484755829257e-06
تنهايی,5.657787939190068e-06
نيست,0.0
مطمئن,0.0
باش,0.0
كنار,0.0
يكي,0.0
ديگه,0.0
نمیشه.حال,5.657787939190068e-06
خوبت,6.264363566871942e-06
درحالیکه,0.0
رابطه‌ای,8.352484755829257e-06
همه‌چیو,2.0881211889573143e-06
بذارم,0.0
برم،,3.394672763514041e-05
خفگی,4.1762423779146285e-06
شکستنی,1.1315575878380136e-05
وجود,0.0
می‌شکنه,5.657787939190068e-06
طولانی,0.0
استرس,0.0
مراقبت,1.46168483227012e-05
ببری,2.7145575456445084e-05
رقص,0.0
مایک,1.1315575878380136e-05
تایسون,2.0881211889573143e-06
اعتماد,0.0
نفس,0.0
بعضی,0.0
یونجه,8.352484755829257e-06
سالی,0.0
زعفرون,2.0881211889573143e-06
جغد,6.264363566871942e-06
کلیسا,2.8288939695950336e-05
نماد,0.0
جادوگر,1.1315575878380136e-05
شوم,0.0
میدونن,0.0
خواندن,0.0
دعا,0.0
جغدو,5.657787939190068e-06
فراری,0.0
جغده,5.657787939190068e-06
ریتم,6.264363566871942e-06
هد,1.1315575878380136e-05
کنسرت😂😂,5.657787939190068e-06
‏مهم,2.0881211889573143e-06
کجای,0.0
میخونی,1.2528727133743885e-05
کلاستون,1.1315575878380136e-05
ک,0.0
لانگ,0.0
دیستنس,4.1762423779146285e-06
سختی,0.0
هاش،,5.657787939190068e-06
قسمت,0.0
جالبش,2.0881211889573143e-06
حست,1.1315575878380136e-05
کنارت,0.0
میدونم,0.0
دستم,0.0
ساخته,0.0
منِ,1.2528727133743885e-05
هستین,1.8793090700615825e-05
بحث,0.0
دارین,0.0
میاین,2.2631151756760272e-05
میبینین,3.394672763514041e-05
مطلب,0.0
فضای,0.0
مجازی،,2.0881211889573143e-06
سند,0.0
بز,6.264363566871942e-06
میکنین،,5.657787939190068e-06
دردتون,8.352484755829257e-06
بخوره,0.0
مارک,2.2631151756760272e-05
منسون,5.657787939190068e-06
باورهای,1.1315575878380136e-05
ادمها,1.6973363817570205e-05
پایه,0.0
منطق,0.0
نیومده,0.0
هویتشون,4.1762423779146285e-06
پیوستگیشون,5.657787939190068e-06
گروههای,4.1762423779146285e-06
نژادی،دینی،سیاسی,5.657787939190068e-06
شکل,0.0
صدها,4.1762423779146285e-06
اماری,5.657787939190068e-06
دیتا,5.657787939190068e-06
فکت,6.223566733109074e-05
براشون,0.0
باورم,0.0
عوض,0.0
کنم،,0.0
قبیله‌م,5.657787939190068e-06
تحت,0.0
حمله,0.0
توهین,0.0
هستیم,0.0
بیل,0.0
میزنی,0.0
چنتا,0.0
اصطلاح,2.088121188957314e-05
کلمه‌ای,1.6973363817570205e-05
مکالمات,0.0
روزمره,3.960451557433048e-05
بدرد,4.5262303513520545e-05
میخورن,0.0
-Come,5.657787939190068e-06
clean,5.657787939190068e-06
-چطور,5.657787939190068e-06
مگه؟,0.0
-how,5.657787939190068e-06
so,5.657787939190068e-06
?,6.264363566871942e-06
-my,5.657787939190068e-06
treat,5.657787939190068e-06
مهمون,0.0
-Chill,5.657787939190068e-06
out,1.6973363817570205e-05
-you,5.657787939190068e-06
bet,5.657787939190068e-06
دیدار,0.0
-so,5.657787939190068e-06
long,2.0881211889573143e-06
بدرود,1.1315575878380136e-05
رفتنه,1.1315575878380136e-05
-peace,5.657787939190068e-06
ساکنان,2.0881211889573143e-06
مناطقی,5.657787939190068e-06
زلزله,0.0
ترکیه,0.0
جان,0.0
اند،,0.0
خاطرنشان,1.1315575878380136e-05
کنند,0.0
اندکی,4.1762423779146285e-06
زمین,0.0
لرزه,8.352484755829257e-06
ها،,0.0
مجاورت,5.657787939190068e-06
کانون,6.264363566871942e-06
ناگهان,6.264363566871942e-06
متوقف,0.0
کاربران,0.0
اتفاق,0.0
قبلاً,1.2528727133743885e-05
جریان,0.0
ارزروم,5.657787939190068e-06
1983,5.657787939190068e-06
یادتون,0.0
نیاد,0.0
پیشنهاد,0.0
دهندگان,5.657787939190068e-06
اینترنت,0.0
گردشگران,2.0881211889573143e-06
رائفی‌پور,5.657787939190068e-06
استاد,0.0
نکته,0.0
جالبی,0.0
کارت,0.0
میتونیم,0.0
توریست,0.0
بگیریم,0.0
مامانا,0.0
دکمه,0.0
میشینن,0.0
جلوشونو,5.657787939190068e-06
چیو,0.0
نگن,8.352484755829257e-06
ردپای,5.657787939190068e-06
ا.م,5.657787939190068e-06
ده,0.0
اخیر,0.0
شماست،,1.6973363817570205e-05
زمانم,5.657787939190068e-06
درآمدم,1.1315575878380136e-05
چهارم,0.0
شماست,0.0
فیلم,0.0
ژاپنی,0.0
پیشنهادی,4.1762423779146285e-06
2,0.0
Harakiri,5.657787939190068e-06
3,0.0
Tokyo,5.657787939190068e-06
Story,1.1315575878380136e-05
4,0.0
Sansho,5.657787939190068e-06
5,0.0
Kwaidan,5.657787939190068e-06
Heroic,5.657787939190068e-06
Purgatory,5.657787939190068e-06
7,0.0
Woman,5.657787939190068e-06
in,2.0881211889573143e-06
the,1.46168483227012e-05
Dunes,5.657787939190068e-06
8,0.0
Pastoral,5.657787939190068e-06
Onibaba,5.657787939190068e-06
10,0.0
Double,5.657787939190068e-06
Suicide,5.657787939190068e-06
11,0.0
Funeral,5.657787939190068e-06
Parade,5.657787939190068e-06
of,0.0
Roses,5.657787939190068e-06
12,0.0
Ran,5.657787939190068e-06
13.Ugetsu,5.657787939190068e-06
14.Kuroneko,5.657787939190068e-06
15.Under,5.657787939190068e-06
Blossoming,5.657787939190068e-06
Cherry,5.657787939190068e-06
Trees,5.657787939190068e-06
نهایت,0.0
قدرشو,4.1762423779146285e-06
ندونستی,2.0881211889573143e-06
عشقشو,5.657787939190068e-06
شیوه,0.0
نتوانستی,5.657787939190068e-06
روزها,0.0
شهربه‌شهر,1.1315575878380136e-05
وحشت‌زده,5.657787939190068e-06
بودیم،,0.0
گسترش,0.0
ورزشارو,5.657787939190068e-06
می‌کنین،,1.1315575878380136e-05
زخم,0.0
بگیرین,0.0
رمضون,0.0
نزدیکه,2.2631151756760272e-05
ترفند,8.352484755829257e-06
عالی,0.0
خرده‌لباس,5.657787939190068e-06
جا,0.0
بیفته,0.0
بنگاهی,1.1315575878380136e-05
نشه,0.0
میدونید,0.0
روده,0.0
بنگاهیا,5.657787939190068e-06
چقد,0.0
غریبن,5.657787939190068e-06
باهوشو,5.657787939190068e-06
ببین,0.0
یوتیوب,0.0
ببینه😃😍,5.657787939190068e-06
افرادی,0.0
“,0.0
شت,4.1762423779146285e-06
”,0.0
میکنند,0.0
۹۹,8.352484755829257e-06
عقب,0.0
افتاده,0.0
آدمايي,5.657787939190068e-06
زود,0.0
ميشن,0.0
زياد,0.0
وقتتون,1.1315575878380136e-05
نگذرونيد,5.657787939190068e-06
هدفاتون,5.657787939190068e-06
سرد,0.0
كنن,0.0
ضعيف,0.0
‍,5.657787939190068e-06
ستاره,0.0
پاری,4.1762423779146285e-06
ژرمن,0.0
متهم,8.352484755829257e-06
ابزار,0.0
حلال,6.264363566871942e-06
مشکلات,0.0
chatgpt,1.6973363817570205e-05
مینویسه,0.0
jasper,5.657787939190068e-06
Al,1.1315575878380136e-05
ویدیو,0.0
Synthesia,5.657787939190068e-06
do,5.657787939190068e-06
not,5.657787939190068e-06
pay,5.657787939190068e-06
ساخت,0.0
متن,0.0
Dall,5.657787939190068e-06
E,2.0881211889573143e-06
ارسال,0.0
اتوماتیک,2.0881211889573143e-06
پست,0.0
repurpose,5.657787939190068e-06
مقاله,1.8793090700615825e-05
jenni,5.657787939190068e-06
بعدی,0.0
میسازه,1.2528727133743885e-05
tome,5.657787939190068e-06
پیگیری,0.0
timely,5.657787939190068e-06
حرفات,2.0881211889573143e-06
murf,5.657787939190068e-06
بات,1.2528727133743885e-05
کاره,4.1762423779146285e-06
chatbot,5.657787939190068e-06
live,5.657787939190068e-06
‏يه,0.0
جى.پى.اس,5.657787939190068e-06
افكارم,5.657787939190068e-06
كنند,4.1762423779146285e-06
ميبينى,1.1315575878380136e-05
يه,0.0
مشخص,0.0
وايسادن,5.657787939190068e-06
،دقيقا,5.657787939190068e-06
خاطراتت,4.1762423779146285e-06
پسری,0.0
پولِ,0.0
جرات,0.0
عملی,0.0
تصمیماتشو,5.657787939190068e-06
قدِ,2.0881211889573143e-06
مهریه,8.352484755829257e-06
پسرِ,4.1762423779146285e-06
بدبخت,0.0
زندگیشو,1.2528727133743885e-05
سامون,5.657787939190068e-06
هویته,5.657787939190068e-06
سرى,2.0881211889573143e-06
آدما,0.0
چهار,0.0
ميشناسى,5.657787939190068e-06
يكى,0.0
هفته,0.0
ديدى,2.0881211889573143e-06
قرن,0.0
باهاشون,0.0
خاطره,0.0
دارى,0.0
میدونستید,1.044060594478657e-05
ویدیوی,0.0
میم,2.0881211889573143e-06
تابلو,2.0881211889573143e-06
خروجی,6.264363566871942e-06
نداره؟,0.0
خانوادگی,0.0
حافظه,0.0
ضعیفی,4.1762423779146285e-06
ماهی,0.0
گلی,0.0
نمی‌توانیم,5.657787939190068e-06
رفتار,0.0
آدم‌ها,0.0
بسپاریم,2.0881211889573143e-06
هرکسی,0.0
می‌بینیم,0.0
خودمان,0.0
می‌گوییم,1.1315575878380136e-05
اِ،,5.657787939190068e-06
آقا/خانم,5.657787939190068e-06
مهربونه,8.352484755829257e-06
می‌خواد,5.011490853497554e-05
بازی,0.0
ببخشیم,5.657787939190068e-06
نه،,0.0
فراموش,0.0
جنگ,0.0
فراموشی,5.657787939190068e-06
نسیان,5.657787939190068e-06
شنیدم,0.0
شنیدین؟😅,5.657787939190068e-06
خارجیا,0.0
مثلی,5.657787939190068e-06
One,5.657787939190068e-06
decision,5.657787939190068e-06
does,5.657787939190068e-06
n't,1.1315575878380136e-05
define,5.657787939190068e-06
a,0.0
man,4.1762423779146285e-06
غلط,0.0
گرفتی,0.0
نزن,0.0
ذاتا,5.657787939190068e-06
خطاکاری,5.657787939190068e-06
هویت,6.264363566871942e-06
خودت‌رو,5.657787939190068e-06
سوال,0.0
نبر,2.0881211889573143e-06
اشتباهت,2.0881211889573143e-06
دوستان,0.0
کنکور,0.0
ارشد,0.0
موقعی,0.0
پاسخنامه,2.0881211889573143e-06
می‌ده,0.0
همه‌ش,1.8793090700615825e-05
حسابی,0.0
نمی‌بینی,5.657787939190068e-06
چاهه؟,5.657787939190068e-06
پولدارا,1.2528727133743885e-05
اینجورین,1.8793090700615825e-05
خوشگلن,1.6973363817570205e-05
ورزشکارن,5.657787939190068e-06
بلدن,0.0
ساز,0.0
هیکلاشون,5.657787939190068e-06
گربه‌ما,5.657787939190068e-06
بچه‌مون,1.1315575878380136e-05
پی,0.0
پیه,5.657787939190068e-06
روش,0.0
خاک,0.0
بریزه,0.0
بپوشونتش😂😂,5.657787939190068e-06
بده،مصداق،,5.657787939190068e-06
ارزشی,0.0
اینکه،,5.657787939190068e-06
،یا,5.657787939190068e-06
دوستی,0.0
بده،,0.0
آقا,0.0
کارو,0.0
منافاتی,5.657787939190068e-06
برتری,2.2631151756760272e-05
ذلتی,5.657787939190068e-06
هست،اینکه،,5.657787939190068e-06
طرفین,1.6704969511658514e-05
گیر,0.0
کلیشه,6.264363566871942e-06
ای،,4.1762423779146285e-06
خشابی,5.657787939190068e-06
زناشویی,2.0881211889573143e-06
می‌شوند,0.0
جنسیت،باید,5.657787939190068e-06
ببریم,0.0
که،پیشنهاد،ازدواج،پیشنهاد,5.657787939190068e-06
رابطه،,1.8793090700615825e-05
هردو,0.0
جنسیت,2.8288939695950336e-05
صدق,1.1315575878380136e-05
و،,5.657787939190068e-06
عار,5.657787939190068e-06
خانومی,0.0
عزت,2.8288939695950336e-05
پیام,0.0
همیشگی,0.0
ازدواج،,1.1315575878380136e-05
مثل،,5.657787939190068e-06
مطلع,1.6973363817570205e-05
شوید,1.044060594478657e-05
کافی,0.0
دارید,0.0
موبایل,0.0
معنی,0.0
اعتیاد,0.0
می‌کنم,0.0
پرخوری,2.8288939695950336e-05
عصبی,0.0
می‌مونه,1.46168483227012e-05
محابا,5.657787939190068e-06
صفحه‌,5.657787939190068e-06
اسکرول,5.657787939190068e-06
می‌کنم،,7.920903114866096e-05
اپ,0.0
می‌پرم,1.1315575878380136e-05
سری,0.0
عملیات,0.0
خودکار,1.044060594478657e-05
هیچ‌گونه,5.657787939190068e-06
تفکر,1.2528727133743885e-05
خاصی,0.0
درموردش,6.264363566871942e-06
استیصال,5.657787939190068e-06
ر‌و‌,5.657787939190068e-06
مشاهده,0.0
خونه‌ی,0.0
مادراتون,5.657787939190068e-06
چتر,5.657787939190068e-06
نباشید,0.0
گاهی,0.0
بپزید,5.657787939190068e-06
ببرید,0.0
دورهم,2.0881211889573143e-06
بخورید,0.0
بالاست,0.0
سنشون,2.2631151756760272e-05
مناسب,0.0
خدمات,0.0
دهی,0.0
مادر,0.0
منظورم,1.8793090700615825e-05
مادرشوهر,5.657787939190068e-06
هستا,2.0881211889573143e-06
نپزید😁,5.657787939190068e-06
جاهایی,0.0
قید,1.6973363817570205e-05
دخترش,0.0
سلفی,0.0
فرستاد،,2.0881211889573143e-06
فرمون,0.0
بلوزشو,5.657787939190068e-06
کشید,0.0
دماغش,0.0
سینه‌ش,5.657787939190068e-06
گمونم,6.264363566871942e-06
دختره,0.0
عطرش,4.1762423779146285e-06
زده,0.0
رقیق,6.264363566871942e-06
شدم😍,5.657787939190068e-06
میزارم,0.0
پناه,1.044060594478657e-05
صدا,0.0
بیاد,0.0
بشوره,0.0
غصه,0.0
شه,0.0
خلاق,4.1762423779146285e-06
موسیقی،,6.264363566871942e-06
تصویر،,5.657787939190068e-06
طراحی،,1.1315575878380136e-05
محتوا,3.394672763514041e-05
نوستالژی,0.0
درجه‌یک,5.657787939190068e-06
تنیده,5.657787939190068e-06
بشن,0.0
خلاقانه‌ی,5.657787939190068e-06
تصویری-موسیقایی,5.657787939190068e-06
موسیقی,0.0
تایتانیک,1.1315575878380136e-05
جیمز,2.0881211889573143e-06
کامرون,5.657787939190068e-06
‏پسرخالم,5.657787939190068e-06
تصادف,0.0
یارو,0.0
بیداد,8.352484755829257e-06
چراغش,5.657787939190068e-06
خونته,5.657787939190068e-06
فلان.دختر,5.657787939190068e-06
خالم,0.0
کارتشو,2.8288939695950336e-05
میاره,0.0
میزده,0.0
کاپوت,8.352484755829257e-06
میگفته,2.0881211889573143e-06
میخرم,0.0
پسرخالم,2.0881211889573143e-06
فروشنده,0.0
موجودی,0.0
کارته,5.657787939190068e-06
۶۳,2.0881211889573143e-06
موی,0.0
دخترشون,6.264363566871942e-06
دستبند,6.264363566871942e-06
؛,0.0
هیچ‌جاش,5.657787939190068e-06
ریز,0.0
‏تو,0.0
تاکسیِ,5.657787939190068e-06
اینترنتی,0.0
نشسته‌م,5.657787939190068e-06
رانندهٔ,5.657787939190068e-06
تاکسی,0.0
خردسالش,5.657787939190068e-06
تلفنی,0.0
صحبت‌می‌کنه,5.657787939190068e-06
دخترک,2.0881211889573143e-06
دربارهٔ,2.0881211889573143e-06
دندونِ,5.657787939190068e-06
افتاده‌ش,5.657787939190068e-06
می‌زنه,0.0
بخوابه,0.0
برگرده,0.0
اسکیت,5.657787939190068e-06
ببره,0.0
تلفنش,1.1315575878380136e-05
عذرخواهی,0.0
صدای,0.0
گوشیش,0.0
ضعیفه,0.0
بذاره,0.0
بلندگو,0.0
‏پریشب,1.1315575878380136e-05
داشتم،,0.0
هدف,0.0
چیه؟؟,1.1315575878380136e-05
حقیقتش,1.1315575878380136e-05
میکشم,0.0
جلوم,1.8793090700615825e-05
لعنتیااا,5.657787939190068e-06
میزنید,0.0
میاید,0.0
خواستگاری😂,5.657787939190068e-06
توپ,0.0
عجیب,0.0
درون,0.0
سبد,6.264363566871942e-06
بسکتبال,8.352484755829257e-06
علیرضا,0.0
بیرانوند,4.1762423779146285e-06
محوطه,1.044060594478657e-05
جریمه,0.0
‏شمام,0.0
جلو,0.0
خانوادتون,2.0881211889573143e-06
چَت,2.0881211889573143e-06
حواستون,0.0
نخندین,5.657787939190068e-06
اینجورم؟,5.657787939190068e-06
😂,0.0
ح,5.657787939190068e-06
همکارم,1.6704969511658514e-05
آماده,0.0
جلسه,0.0
دفاع,0.0
دکتراش,5.657787939190068e-06
می‌کردیم،,5.657787939190068e-06
هرکس,1.044060594478657e-05
انرژی,0.0
آرومش,2.2631151756760272e-05
همکارا,2.2631151756760272e-05
مطمئنم,0.0
استرسی,4.1762423779146285e-06
نخواهی,5.657787939190068e-06
داشت.,5.657787939190068e-06
جمله‌ش,2.0881211889573143e-06
ترکیب,0.0
توصیه‌های,2.0881211889573143e-06
ضد,0.0
مامان‌ها,1.1315575878380136e-05
افاضات,5.657787939190068e-06
جواد,0.0
خیابانی,0.0
آموزم,5.657787939190068e-06
متولد,0.0
85عه,5.657787939190068e-06
13,0.0
سفر,0.0
روسیه,0.0
برگشته,0.0
مامانشم,1.6973363817570205e-05
ننویسید,2.0881211889573143e-06
یوقت,6.264363566871942e-06
اذیت,0.0
نشه،,1.044060594478657e-05
فوقش,0.0
می‌فرستیمش,5.657787939190068e-06
معلمام,5.657787939190068e-06
گوشتش,2.0881211889573143e-06
شما،,1.2528727133743885e-05
استخونش,5.657787939190068e-06
حضرت,0.0
پور,0.0
والیبالیست,5.657787939190068e-06
پیکان,6.264363566871942e-06
بارها,0.0
فحاشی,6.264363566871942e-06
انتهای,6.264363566871942e-06
هواداران,0.0
درگیر,0.0
‏مامانم,0.0
بهونه,0.0
مریضه,1.044060594478657e-05
کشونده,2.0881211889573143e-06
سنندج.500,5.657787939190068e-06
کیلومتر,0.0
اینجا،,6.264363566871942e-06
جان،,1.044060594478657e-05
قربون,0.0
ماهت,1.1315575878380136e-05
آدمو,0.0
می‌کنی,0.0
نمیگفتم,2.0881211889573143e-06
نمیومدی,5.657787939190068e-06
فرشای,5.657787939190068e-06
بشوری🙂,5.657787939190068e-06
بی‌نظیر,1.1315575878380136e-05
اهالی,6.264363566871942e-06
روستای,6.264363566871942e-06
واریان,5.657787939190068e-06
نجات,0.0
پلنگ,0.0
زخمی,1.2528727133743885e-05
‏مادرم,4.1762423779146285e-06
درو,0.0
زدن,0.0
دیقه,0.0
اف,3.394672763514041e-05
داداشم,0.0
امیر,0.0
کجاست؟,1.044060594478657e-05
چطور؟,0.0
اجاق,0.0
گاز,0.0
دورش,0.0
سیب,0.0
زمینی,0.0
گازه,5.657787939190068e-06
مادرا,0.0
حالتی,0.0
اینن,5.657787939190068e-06
نزنه😂,5.657787939190068e-06
بنظرم,0.0
کمپوزیت,5.657787939190068e-06
لمینیتارو,5.657787939190068e-06
بگین,0.0
یکم,0.0
طبیعی,0.0
رنگشو،,5.657787939190068e-06
لبخند,0.0
میزنین,0.0
