Word,tfidf
فلانی,0.0
می‌خوایم,6.8543988252386035e-06
والدین,0.0
ساختمان,0.0
بومهن,9.286035506205073e-06
ویران,3.4271994126193018e-06
شجریان,0.0
مانند,2.3990395888335114e-05
هنر,0.0
میهنان,9.286035506205073e-06
استحضار,9.286035506205073e-06
می‌رساند,3.4271994126193018e-06
تب‌دار,9.286035506205073e-06
وضعی,1.8572071012410146e-05
قلبی،,3.4271994126193018e-06
ریوی,0.0
کلیوی,9.286035506205073e-06
پایدار,0.0
🔹استاد,9.286035506205073e-06
تنفس,1.3708797650477207e-05
خودی,1.3708797650477207e-05
نیازمند,0.0
بخش,0.0
‏تام,9.286035506205073e-06
عزیزه,9.286035506205073e-06
گرفت،,0.0
اور,6.8543988252386035e-06
سوپراستار,9.286035506205073e-06
مردمی,2.7417595300954414e-05
هشترود,9.286035506205073e-06
▪️خودروهای,9.286035506205073e-06
اینتر,3.4271994126193018e-06
اخذ,1.8572071012410146e-05
مجوزی,1.8572071012410146e-05
مک,1.0281598237857907e-05
لارن,9.286035506205073e-06
گرند,9.286035506205073e-06
پری,0.0
استرالیا,3.0844794713573715e-05
انصراف,1.3708797650477207e-05
تلگراف,9.286035506205073e-06
نامی,1.8572071012410146e-05
کولیوند،,9.286035506205073e-06
‏کانال,9.286035506205073e-06
دریافتی,1.8572071012410146e-05
ازهمکاران,9.286035506205073e-06
٢٠ام,9.286035506205073e-06
نداشتند,0.0
مرودشت,9.286035506205073e-06
🔹,3.427199412619302e-05
۴۳,6.8543988252386035e-06
مسموم,1.0281598237857907e-05
یاروعه,9.286035506205073e-06
چیکارش,1.8572071012410146e-05
کشتنش,9.286035506205073e-06
بدبختو,9.286035506205073e-06
کشنده,9.286035506205073e-06
خود،,6.8543988252386035e-06
کیشمیش,9.286035506205073e-06
خرما,0.0
تاكسيه,9.286035506205073e-06
ويروسو,9.286035506205073e-06
امريكا,9.286035506205073e-06
چين,2.7858106518615217e-05
ميره؟,9.286035506205073e-06
بفهمي,3.4271994126193018e-06
سياست,9.286035506205073e-06
چيه,0.0
می‌آورد,6.8543988252386035e-06
نگیریم,3.714414202482029e-05
میگیریم،,3.4271994126193018e-06
درمانش,1.0281598237857907e-05
بخری,0.0
دقه,0.0
میخوری,0.0
تموم‌,3.4271994126193018e-06
عجیبی,0.0
زامبی,0.0
هیجانش,3.4271994126193018e-06
میدونین,0.0
1.3,9.286035506205073e-06
میلیارد,0.0
هندیا,0.0
پولامو,0.0
زنجیر,9.286035506205073e-06
اهالی,1.0281598237857907e-05
نتونن,0.0
دونست,3.4271994126193018e-06
نشستن,0.0
انگوری,1.8572071012410146e-05
شوقم,9.286035506205073e-06
امیدم,6.8543988252386035e-06
باورم,0.0
آخرسر,3.4271994126193018e-06
🔴دانشمند,9.286035506205073e-06
🔴باشگاه,9.286035506205073e-06
۱/۸,3.4271994126193018e-06
🔴دیدار,9.286035506205073e-06
یوونتوس,6.8543988252386035e-06
لیون,1.8572071012410146e-05
قبال,9.286035506205073e-06
🔴نخست,9.286035506205073e-06
MLS,9.286035506205073e-06
زنی,0.0
مشاور,0.0
‏هیچ,6.8543988252386035e-06
خصوص,0.0
شایعه,3.427199412619302e-05
کذب,1.8572071012410146e-05
‏بعضيا,9.286035506205073e-06
حساس,1.0281598237857907e-05
بى,0.0
توجهى,1.8572071012410146e-05
عزيزان,9.286035506205073e-06
موجودى,9.286035506205073e-06
ميميره,9.286035506205073e-06
آدمه,0.0
‏اين,1.3708797650477207e-05
خنگن،,9.286035506205073e-06
مادراي,3.4271994126193018e-06
٨تا,9.286035506205073e-06
كرونا😒,9.286035506205073e-06
فهمیدی,6.8543988252386035e-06
عنی,0.0
نمیزنی،,9.286035506205073e-06
شهرستانهای,9.286035506205073e-06
۵۰,0.0
نوجوان,6.8543988252386035e-06
VS,3.4271994126193018e-06
‏اینجوری,0.0
میخوریم,0.0
آذوقه,3.4271994126193018e-06
‏آمار,1.8572071012410146e-05
شیرازی‌ها,9.286035506205073e-06
بخوان,0.0
پارس‌,9.286035506205073e-06
‏اینجا,0.0
فرانسه‌ست،,9.286035506205073e-06
پاریس،,3.4271994126193018e-06
٢٢٠٠,9.286035506205073e-06
پاریسن,3.4271994126193018e-06
ژرمن,0.0
دورتموند,3.4271994126193018e-06
جلوگيری,9.286035506205073e-06
فرانسه,0.0
ورزشگاه,0.0
تجمع,6.50022485434355e-05
خیالمون,2.7858106518615217e-05
کشورا,9.286035506205073e-06
نمیگذره,0.0
‏چون,1.8572071012410146e-05
تیتر,6.8543988252386035e-06
گرونتر,1.8572071012410146e-05
بتونیم,0.0
‏استرسی,9.286035506205073e-06
😂😂یعنی,9.286035506205073e-06
خداست😂عرق,9.286035506205073e-06
آسمانی😂فقط,9.286035506205073e-06
شبخیز🤣🤣🤣,9.286035506205073e-06
کانال,0.0
‏سوزان,9.286035506205073e-06
روشن،,9.286035506205073e-06
فائقه,9.286035506205073e-06
آتشین,9.286035506205073e-06
خالد,9.286035506205073e-06
مشعل,3.4271994126193018e-06
۶۰درجه,9.286035506205073e-06
‏شوهر,2.7858106518615217e-05
خاله‌م,6.8543988252386035e-06
نمی‌تونم,3.4271994126193018e-06
بیخیالت,9.286035506205073e-06
میشم،,0.0
نمی‌کنی؟,0.0
جزئيات,3.4271994126193018e-06
حمايتي,9.286035506205073e-06
اقشار,0.0
آسيب,0.0
پذير,9.286035506205073e-06
‏مجموع,9.286035506205073e-06
خرس,0.0
قطبی,9.286035506205073e-06
‏باگ,9.286035506205073e-06
آپديت,3.4271994126193018e-06
نميتونيم,1.8572071012410146e-05
كله,3.4271994126193018e-06
بخوريم,3.4271994126193018e-06
اصل,0.0
مجلس,0.0
ایرلاین‌ها,9.286035506205073e-06
تفحص,9.286035506205073e-06
ویدئوی,1.3708797650477207e-05
‏يارو,3.4271994126193018e-06
كاغذ,3.4271994126193018e-06
بنويس,9.286035506205073e-06
براى,0.0
بهداشتو,1.8572071012410146e-05
برگرديم,9.286035506205073e-06
ياد,0.0
بگيريم,6.8543988252386035e-06
قران,9.286035506205073e-06
بچتونو,3.4271994126193018e-06
چاپلوس,6.8543988252386035e-06
نياريد,3.4271994126193018e-06
کارمند,0.0
‏درمان,9.286035506205073e-06
هندی,0.0
خشک,0.0
پودر,1.713599706309651e-05
مرتبه,0.0
میل,0.0
‏صد,9.286035506205073e-06
گیگ,6.8543988252386035e-06
اوردن,1.3708797650477207e-05
بزنی,0.0
طولش,3.4271994126193018e-06
استفاده‌ش,9.286035506205073e-06
سرپایی,2.7858106518615217e-05
بی‌زحمت,9.286035506205073e-06
بیار،,3.4271994126193018e-06
خزنده‌ان,9.286035506205073e-06
سینه‌خیز,3.4271994126193018e-06
‏اول,3.4271994126193018e-06
خودشو,0.0
حیوانات،,9.286035506205073e-06
اشیاء,2.7858106518615217e-05
خواکیها,9.286035506205073e-06
یوهاهاها,9.286035506205073e-06
تفریحات,3.4271994126193018e-06
سالم,0.0
ایرانی‌ها,0.0
بولدوزر,3.4271994126193018e-06
خونه‌,0.0
میکشن,0.0
نمیتونست,0.0
میگرفت,0.0
‏آدمایی,3.4271994126193018e-06
پروفایل,0.0
مرگشون,1.8572071012410146e-05
مغزمونو,1.8572071012410146e-05
کردمن,9.286035506205073e-06
پیشنهادات,9.286035506205073e-06
طرح‌هایی,9.286035506205073e-06
امتحانات,0.0
تیرماه,1.8572071012410146e-05
آن،,6.8543988252386035e-06
کیفیت,0.0
ورزشکارانی,9.286035506205073e-06
تیمو,9.286035506205073e-06
هوبرس,9.286035506205073e-06
هانوفر,1.8572071012410146e-05
جیمز,3.4271994126193018e-06
هورن,9.286035506205073e-06
دنیله,9.286035506205073e-06
روگانی,9.286035506205073e-06
مانولو,9.286035506205073e-06
گابیادینی,9.286035506205073e-06
سامپدوریا,9.286035506205073e-06
میکل,9.286035506205073e-06
آرتتا,9.286035506205073e-06
سرمربی,3.4271994126193018e-06
هادسون,9.286035506205073e-06
اودوی,9.286035506205073e-06
چلسی,0.0
یوتا,1.8572071012410146e-05
جاز,1.8572071012410146e-05
داناوان,9.286035506205073e-06
میشل,9.286035506205073e-06
تامکینز,9.286035506205073e-06
فرناندو,9.286035506205073e-06
گاویریا,9.286035506205073e-06
دمیتری,9.286035506205073e-06
استراخف,9.286035506205073e-06
گازپروم-روس‌ولو,9.286035506205073e-06
🔴تهران,9.286035506205073e-06
راحتی,0.0
جریان,0.0
وزير,9.286035506205073e-06
نروژ,9.286035506205073e-06
ديدار,9.286035506205073e-06
اعضاى,9.286035506205073e-06
كابينه,9.286035506205073e-06
نروژ،,9.286035506205073e-06
يهوييى,9.286035506205073e-06
يادشون,3.4271994126193018e-06
میفته,0.0
‏می‌خوام,6.8543988252386035e-06
خوبی‌های,3.4271994126193018e-06
بگم؛,3.4271994126193018e-06
خودمه,6.8543988252386035e-06
حسابمه,1.8572071012410146e-05
همسر,0.0
عمو,0.0
پورنگ,0.0
اینطور,0.0
میکنه؟به,9.286035506205073e-06
🔴اختصاص,9.286035506205073e-06
ضامن,6.8543988252386035e-06
▪️حدود,9.286035506205073e-06
معیشتی,9.286035506205073e-06
▪️۳,9.286035506205073e-06
ثابت,0.0
مشمول,2.7858106518615217e-05
۶۰۰,1.3708797650477207e-05
▪️۴,9.286035506205073e-06
شرایطشان,9.286035506205073e-06
۱.۵,1.3708797650477207e-05
سود,0.0
بودجه,0.0
بازگردانده,9.286035506205073e-06
مابقی,3.4271994126193018e-06
۸۰,0.0
⚽️,3.4271994126193018e-06
بوندسلیگا,9.286035506205073e-06
یوفا,1.8572071012410146e-05
بامزس,3.4271994126193018e-06
بانوان,0.0
نکردی,3.4271994126193018e-06
تعدادشون,9.286035506205073e-06
‏دیگه,1.713599706309651e-05
گشنمه,3.4271994126193018e-06
71,3.4271994126193018e-06
192,9.286035506205073e-06
48,1.3708797650477207e-05
38,1.8572071012410146e-05
46,9.286035506205073e-06
Yjc,9.286035506205073e-06
حریرچی,2.7858106518615217e-05
ضعف,0.0
بهداشتشون,9.286035506205073e-06
میزدن.حالا,9.286035506205073e-06
تستشون,9.286035506205073e-06
خنده‌داره،,9.286035506205073e-06
میترسونه,6.8543988252386035e-06
تنبل,0.0
گله‌,9.286035506205073e-06
درنده,9.286035506205073e-06
گرسنه,0.0
نتونیم,2.7858106518615217e-05
فرز,3.4271994126193018e-06
دنبالمون,9.286035506205073e-06
باسرعت,9.286035506205073e-06
زیگزاگی,3.4271994126193018e-06
بدویم,9.286035506205073e-06
میفتیم,9.286035506205073e-06
میخورنمون,9.286035506205073e-06
سرلشکر,9.286035506205073e-06
رفیقاش,0.0
فیلمای,0.0
🔸باشگاه,9.286035506205073e-06
بارسلونا,0.0
پاعه,9.286035506205073e-06
زمینی,0.0
////,3.4271994126193018e-06
باهوشی,0.0
مظنونین,9.286035506205073e-06
نقض,0.0
{,6.8543988252386035e-06
معادل,0.0
جرم,0.0
قاتل,0.0
},6.8543988252386035e-06
۱۰۶,9.286035506205073e-06
🔹خوزستان,9.286035506205073e-06
🔹البرز:۱۵,9.286035506205073e-06
🔹فارس:۹,9.286035506205073e-06
🔹کردستان:۶,9.286035506205073e-06
🔹سیستان‌و‌بلوچستان:۵,9.286035506205073e-06
🔹همدان:۴,9.286035506205073e-06
🔹اردبیل:۳,9.286035506205073e-06
🔹مرکزی:۲,9.286035506205073e-06
🔹خوزستان:۵۰۰,9.286035506205073e-06
فارس:۱۰۳,9.286035506205073e-06
اردبیل:۴۰,9.286035506205073e-06
رضوی:۳,9.286035506205073e-06
بدبختیامون,9.286035506205073e-06
‏+,9.286035506205073e-06
انگشتتو,3.4271994126193018e-06
بکن,0.0
توم,9.286035506205073e-06
شرمنده,0.0
مشکلی,0.0
نیاد,0.0
نمیبینه,0.0
وژدان,9.286035506205073e-06
ولم,0.0
پایانه‌های,9.286035506205073e-06
🔻منع,9.286035506205073e-06
زیارت,0.0
عتبات,9.286035506205073e-06
عالیات,9.286035506205073e-06
هنکس‌,9.286035506205073e-06
استرالیاهم,9.286035506205073e-06
تابستونه,6.8543988252386035e-06
کیک,0.0
داخلشون,9.286035506205073e-06
قرصا,3.4271994126193018e-06
پاد,3.4271994126193018e-06
میداشتیم😕,9.286035506205073e-06
صورتمو,1.713599706309651e-05
بخارونم,1.8572071012410146e-05
منصرف,0.0
خواستم,0.0
چشممو,6.8543988252386035e-06
بمالم,9.286035506205073e-06
خودمو‌,9.286035506205073e-06
کردم،,0.0
سرمم,3.4271994126193018e-06
شونم‌,9.286035506205073e-06
برنمیخوره,3.4271994126193018e-06
هم‌دیگر،,9.286035506205073e-06
خانه‌هایشان,3.4271994126193018e-06
خواندند,9.286035506205073e-06
‏دعای,1.8572071012410146e-05
بخون,0.0
گشایش,6.8543988252386035e-06
هذا,1.8572071012410146e-05
اللیلة,9.286035506205073e-05
یقول,1.8572071012410146e-05
لیلة,6.50022485434355e-05
کمثل,5.5716213037230435e-05
ذلک,1.8572071012410146e-05
الماضیة,1.8572071012410146e-05
هذه,1.8572071012410146e-05
شبه,0.0
ریحانه,7.428828404964058e-05
پارسا,3.0844794713573715e-05
کوشکی,6.50022485434355e-05
‏ریحانه,9.286035506205073e-06
بزرگتره,6.8543988252386035e-06
اوصاف,9.286035506205073e-06
سالمندانه,9.286035506205073e-06
کهولت,3.4271994126193018e-06
رحمت,4.798079177667023e-05
بچشون,0.0
بذارن,0.0
قرنطینه،,5.5716213037230435e-05
پارسا،,9.286035506205073e-06
دختریو,3.4271994126193018e-06
ادا,0.0
‏آقا,0.0
مهدي,3.4271994126193018e-06
كوشكي,9.286035506205073e-06
ريحانه,9.286035506205073e-06
١٨,0.0
سني,9.286035506205073e-06
پسره,0.0
اينور,9.286035506205073e-06
كنكور,3.4271994126193018e-06
يكي,0.0
زنشو,0.0
زاييده😂,9.286035506205073e-06
متاهل,0.0
رستا,9.286035506205073e-06
برداره,1.713599706309651e-05
‏مهدی,9.286035506205073e-06
متولد,0.0
شصته,9.286035506205073e-06
بازی‌گری,9.286035506205073e-06
۷۶,1.8572071012410146e-05
کرده،,0.0
بازی‌گریش,9.286035506205073e-06
بزرگ‌تره,9.286035506205073e-06
♦️آذری,9.286035506205073e-06
جهرمی،,9.286035506205073e-06
ارتباطات,4.643017753102536e-05
ازدواجی,3.4271994126193018e-06
زنم,0.0
۴-۵ساله,9.286035506205073e-06
نمیدونی,0.0
شناختمشون,9.286035506205073e-06
سلبریتی,6.8543988252386035e-06
چیشون,9.286035506205073e-06
فرق,0.0
ازواجه،,9.286035506205073e-06
بابابزرگم,0.0
میگوزه,1.8572071012410146e-05
بخندید,9.286035506205073e-06
نره😂,9.286035506205073e-06
اسپانيا,3.4271994126193018e-06
شيوع,9.286035506205073e-06
وضعيت,2.7858106518615217e-05
اختلاف,0.0
قنداقه,9.286035506205073e-06
آروغشو,9.286035506205073e-06
این،,1.0281598237857907e-05
گرندپری,9.286035506205073e-06
نشود,0.0
اقای,0.0
داغی,6.8543988252386035e-06
حالیت,3.4271994126193018e-06
جانی,2.7417595300954414e-05
دپم,9.286035506205073e-06
عشق,0.0
پاشد,6.8543988252386035e-06
امبر,6.50022485434355e-05
هرد,7.428828404964058e-05
ریده,0.0
تختش😂,9.286035506205073e-06
ممتد,3.4271994126193018e-06
جمهور,0.0
صربستان,9.286035506205073e-06
پیرامون,2.7858106518615217e-05
گمانه‌زنی‌ها,9.286035506205073e-06
کاخ,0.0
برزیل,0.0
تون,0.0
نباشین,0.0
مامان,0.0
اسماعیل,3.4271994126193018e-06
یزدی,6.8543988252386035e-06
پیش‌کسوت,9.286035506205073e-06
جراحی,0.0
دهان،,9.286035506205073e-06
واژه‌گزینی,1.8572071012410146e-05
عضویت,9.286035506205073e-06
فرهنگستان,2.7858106518615217e-05
ابراهیم,0.0
پاریس,0.0
روزnم,9.286035506205073e-06
‏ميتونید,9.286035506205073e-06
هزينه,3.4271994126193018e-06
سفرتون,9.286035506205073e-06
طي,9.286035506205073e-06
يك,0.0
حركت,0.0
زيبا,3.4271994126193018e-06
توانتون,9.286035506205073e-06
آدماي,3.4271994126193018e-06
بضاعتي,9.286035506205073e-06
ميشناسيد,9.286035506205073e-06
بدين,1.0281598237857907e-05
بهتري,9.286035506205073e-06
باشيم,0.0
بركتش,9.286035506205073e-06
زندگيتون,3.4271994126193018e-06
همون‌طور,9.286035506205073e-06
مولوی,9.286035506205073e-06
همانجا,9.286035506205073e-06
رسد,9.286035506205073e-06
درد,0.0
همانجاست,9.286035506205073e-06
دوا,3.4271994126193018e-06
می‌سازه,3.4271994126193018e-06
غیرحضوری,3.4271994126193018e-06
اسکناس😂😂,9.286035506205073e-06
میتونید,0.0
معدتون,9.286035506205073e-06
‏۵,3.4271994126193018e-06
قرن,0.0
سلسله‌ی,9.286035506205073e-06
سگ‌جانیان,9.286035506205073e-06
تموم‌نشدنیان,9.286035506205073e-06
افشاگری,2.7858106518615217e-05
خیابانی,0.0
نرخ‌گذاری,9.286035506205073e-06
سلبریتی‌ها,9.286035506205073e-06
برنامه‌ها,6.8543988252386035e-06
می‌گیرند،,6.8543988252386035e-06
آنکه,0.0
‏يبارم,2.7858106518615217e-05
ديدم,0.0
جيغ,3.4271994126193018e-06
ميكشنو,9.286035506205073e-06
زيگيلا,9.286035506205073e-06
خالاى,9.286035506205073e-06
گوشتى,9.286035506205073e-06
اينچی,9.286035506205073e-06
روى,1.0281598237857907e-05
اينجورى,3.4271994126193018e-06
پاسگاه,0.0
معلوم,0.0
سبک,0.0
میامی,9.286035506205073e-06
بولسونارو,1.8572071012410146e-05
ملاقات,0.0
‏تمام,0.0
پزشک‌ها,1.8572071012410146e-05
میجنگن,9.286035506205073e-06
بارها,0.0
مکانهای,9.286035506205073e-06
پرجمعیت,9.286035506205073e-06
تبلیغات,0.0
حراجستون,9.286035506205073e-06
نوروزیش,9.286035506205073e-06
فروشگاهای,9.286035506205073e-06
شلوغش,6.8543988252386035e-06
حلالیت,0.0
بطلبیم,9.286035506205073e-06
آیلانده,9.286035506205073e-06
مثلا,0.0
فلانِ,9.286035506205073e-06
بدونم,0.0
کیو,0.0
حلال,3.4271994126193018e-06
دیقه,0.0
میچپوندیم,9.286035506205073e-06
یخچال,0.0
خشک‌,3.4271994126193018e-06
بذاری,0.0
یخچال.تف,9.286035506205073e-06
ناموست,9.286035506205073e-06
گشادا,3.4271994126193018e-06
آرزوشون,9.286035506205073e-06
اپیدمی,4.643017753102536e-05
ببریم,0.0
رمضون,0.0
Siena,9.286035506205073e-06
حبس,0.0
دلگرمی,3.4271994126193018e-06
همشهریهاشون,9.286035506205073e-06
پنجره,0.0
بیای,0.0
همراهت,3.4271994126193018e-06
زندگیتو,0.0
‏سیاوش,9.286035506205073e-06
قمیشی,0.0
یجا,0.0
پنهون,0.0
یونیسف,9.286035506205073e-06
نیویورک,0.0
موی,0.0
سفیدمونو,9.286035506205073e-06
صنفی,5.5716213037230435e-05
مهندسین,3.4271994126193018e-06
‎برنامه,9.286035506205073e-06
نویسی,0.0
default,9.286035506205073e-06
‏بریم,9.286035506205073e-06
افسردگی،,3.4271994126193018e-06
دست‌به‌یکی,9.286035506205073e-06
دربیارن,9.286035506205073e-06
وعنایت,9.286035506205073e-06
خاصش,9.286035506205073e-06
۱۳به‌در,9.286035506205073e-06
این‌جوری,3.4271994126193018e-06
بندرلنگه,1.8572071012410146e-05
شد/چهار,9.286035506205073e-06
متأسفانه,0.0
متوسط,6.8543988252386035e-06
نوعی،,9.286035506205073e-06
تأثیری,3.4271994126193018e-06
نابودی,1.8572071012410146e-05
شکل‌گرفته,9.286035506205073e-06
شرب,1.8572071012410146e-05
ترکیبات,9.286035506205073e-06
حالی‌که,3.4271994126193018e-06
مساله,0.0
وجاهت,9.286035506205073e-06
‏مقداری,9.286035506205073e-06
آجیل,0.0
حلب,9.286035506205073e-06
نباتی,9.286035506205073e-06
لادن,9.286035506205073e-06
گوشه‌ی,0.0
انباری,1.0281598237857907e-05
تازه‌ای,3.4271994126193018e-06
خواهم,0.0
‏سعی,3.4271994126193018e-06
‌شب,9.286035506205073e-06
بخرین,0.0
تخمه،,9.286035506205073e-06
‌نیست,9.286035506205073e-06
تخمه‌هارو,9.286035506205073e-06
دهن,0.0
می‌شکونن,9.286035506205073e-06
مغزی,0.0
ظرفا,0.0
واقعاً,1.0281598237857907e-05
نداشتم,0.0
تروخدا,3.4271994126193018e-06
سروصدای,9.286035506205073e-06
پریدم،,3.4271994126193018e-06
امار,3.714414202482029e-05
طلاق,0.0
بالاتر،,9.286035506205073e-06
حالشون,0.0
همدیگه،,3.4271994126193018e-06
تاشب,9.286035506205073e-06
چش,0.0
زل,0.0
سینگلا,9.286035506205073e-06
بازگشایی,4.1126392951431626e-05
اردیبهشت/تعویق,9.286035506205073e-06
اسفند،,0.0
ابتدایی,0.0
خرداد،,9.286035506205073e-06
معوق,9.286035506205073e-06
سناریوی,1.8572071012410146e-05
آزمون‌ها,9.286035506205073e-06
تاخیر,0.0
اواخر,0.0
سهمیه‌های,9.286035506205073e-06
منزل,0.0
اقوام,0.0
صله,3.4271994126193018e-06
دهانه,9.286035506205073e-06
میگویند,0.0
دیلی,9.286035506205073e-06
ویدئویی,0.0
چگونگی,1.8572071012410146e-05
نمی‌دونم,0.0
شکمشون,6.8543988252386035e-06
سیر,0.0
۷صبح,9.286035506205073e-06
میخوای,0.0
ترسیدم,1.0281598237857907e-05
جدیدا,0.0
سَرم,9.286035506205073e-06
بزارم,0.0
بالشت،,9.286035506205073e-06
این.چرا,9.286035506205073e-06
ولمون,3.4271994126193018e-06
خاصی,0.0
نگاهش,0.0
آباد😂😂,9.286035506205073e-06
‏كارهای,9.286035506205073e-06
١-چشم,9.286035506205073e-06
زياد,0.0
موبايل,6.8543988252386035e-06
چشمها٢,9.286035506205073e-06
نمره,0.0
٢-متخصص,9.286035506205073e-06
بيماری‌های,9.286035506205073e-06
بيش,0.0
ازحد,9.286035506205073e-06
وايتكس,9.286035506205073e-06
۳-دكتر,9.286035506205073e-06
دستهادچار,9.286035506205073e-06
اگزما,9.286035506205073e-06
۴-محضر,9.286035506205073e-06
سرخيابان,9.286035506205073e-06
۵-مراجعه,9.286035506205073e-06
كمپ,9.286035506205073e-06
اعتياد,3.4271994126193018e-06
دائم,3.4271994126193018e-06
الخمر,3.4271994126193018e-06
شديم,0.0
متروی,0.0
‏یکم,1.0281598237857907e-05
سرماخوردگی,0.0
پشتش,0.0
خوردم،,2.0563196475715813e-05
شربت,0.0
غرغره,9.286035506205073e-06
شیره,0.0
حلیم,6.8543988252386035e-06
جوش,0.0
شلغم,3.4271994126193018e-06
فرو,0.0
ویروسِ,3.4271994126193018e-06
دِقه,9.286035506205073e-06
اَمون,9.286035506205073e-06
بیرون😂,1.8572071012410146e-05
رواله,9.286035506205073e-06
جهازوتوکوچه,9.286035506205073e-06
بذارن؟تو,9.286035506205073e-06
شهرخاصی,9.286035506205073e-06
مثلا؟,9.286035506205073e-06
سناریو,3.4271994126193018e-06
نمیگیریم,6.8543988252386035e-06
بچه‌خواهرش,9.286035506205073e-06
جاهازشم,9.286035506205073e-06
پهن,0.0
مامانه,1.0281598237857907e-05
دراد,9.286035506205073e-06
🔴توجه,9.286035506205073e-06
بعلت,9.286035506205073e-06
خودرا,3.4271994126193018e-06
تماشا,0.0
تماشاکنید,9.286035506205073e-06
ساعت۳۰,9.286035506205073e-06
:۱۰,9.286035506205073e-06
۱۰:۵۰,1.8572071012410146e-05
تماشای,0.0
عمه,0.0
۱۱:۱۰,1.8572071012410146e-05
خاله,0.0
۱۱:۳۰,9.286035506205073e-06
عموها,3.4271994126193018e-06
دایی,0.0
ضربتی,9.286035506205073e-06
خلوت‌کردن,9.286035506205073e-06
خیابان‌ها,9.286035506205073e-06
خودسرانه,9.286035506205073e-06
خودداری,1.0281598237857907e-05
کشورهای,0.0
مستندات,9.286035506205073e-06
شواهدی,9.286035506205073e-06
دال,9.286035506205073e-06
موثر,0.0
ویتامینی,9.286035506205073e-06
🔴پایگاه,9.286035506205073e-06
التاجی,9.286035506205073e-06
تنظیم,0.0
بازار/تامین,9.286035506205073e-06
ارزاق,9.286035506205073e-06
تعطیل‌بردار,9.286035506205073e-06
نیست؛,0.0
عرضه,0.0
کالاهای,0.0
اساسی,0.0
کوردی,1.8572071012410146e-05
جذابه‌,9.286035506205073e-06
آفریقاییام,9.286035506205073e-06
نیگاه,9.286035506205073e-06
توشون,3.4271994126193018e-06
کارای,0.0
میچرخونن,9.286035506205073e-06
سرشونو,9.286035506205073e-06
نشن,0.0
میذاره,0.0
شعله,3.4271994126193018e-06
میسوزونه,3.4271994126193018e-06
کربن,9.286035506205073e-06
خالص,3.4271994126193018e-06
شاخمونه,9.286035506205073e-06
پیوست,3.4271994126193018e-06
مطمئن,0.0
کورونا,4.643017753102536e-05
پنگولین,9.286035506205073e-06
اعظم,1.8572071012410146e-05
نگرفت,0.0
نداری,0.0
جوابگو,9.286035506205073e-06
نفسمون,6.8543988252386035e-06
بند,0.0
افرین,9.286035506205073e-06
تسلیم,0.0
‏در,0.0
بنزین‌ها،,9.286035506205073e-06
میدهد,0.0
تابستان,0.0
سوخت‌ها,9.286035506205073e-06
ایران‌مال,9.286035506205073e-06
عصرایران,9.286035506205073e-06
آنتی,0.0
بیوتیک,6.8543988252386035e-06
🔴افزایش,9.286035506205073e-06
12729,9.286035506205073e-06
4339,9.286035506205073e-06
113,9.286035506205073e-06
155,9.286035506205073e-06
134,9.286035506205073e-06
115,3.4271994126193018e-06
47,1.0281598237857907e-05
59,3.714414202482029e-05
‏نوسان,9.286035506205073e-06
بازارهای,3.4271994126193018e-06
پراید,0.0
ارزان,9.286035506205073e-06
کنسول,6.8543988252386035e-06
پلی,0.0
استیشن,0.0
مسکن,6.8543988252386035e-06
متوقف‌,9.286035506205073e-06
‏قبلاً,3.4271994126193018e-06
می‌رفتم,3.4271994126193018e-06
می‌خواستم,1.3708797650477207e-05
کارمو,6.8543988252386035e-06
بندازن,0.0
می‌خوردم,3.4271994126193018e-06
یکیو,0.0
ندونستمو,9.286035506205073e-06
حسرتش,3.4271994126193018e-06
باهامه،,9.286035506205073e-06
زندگیتونو,0.0
ندونین,9.286035506205073e-06
نمیمونه,0.0
‏موذن,9.286035506205073e-06
اذان,0.0
بگوید,2.7858106518615217e-05
حی‌,9.286035506205073e-06
الصلاه،,9.286035506205073e-06
می‌گوید,1.0281598237857907e-05
اصلاه,9.286035506205073e-06
بیوتیکم,9.286035506205073e-06
خانه‌هایتان,9.286035506205073e-06
بجا,0.0
آورید,9.286035506205073e-06
بی‌,9.286035506205073e-06
پیشینه,9.286035506205073e-06
نَکُشه,9.286035506205073e-06
خارش,6.8543988252386035e-06
مداوم,3.4271994126193018e-06
N95,2.7858106518615217e-05
‏ترس,9.286035506205073e-06
چهارشنبه,0.0
زائرین,9.286035506205073e-06
به‌زودی,9.286035506205073e-06
غیرممکن,9.286035506205073e-06
بفهمیم,0.0
شیمی,0.0
شناسی,0.0
انگیز,0.0
اسپانیایی,1.713599706309651e-05
میشنیدیم,9.286035506205073e-06
نرم‌افزار,3.4271994126193018e-06
وسیله,0.0
اپلیکیشن‌های,6.8543988252386035e-06
درختا,2.3990395888335114e-05
شکوفه,0.0
گاردین,9.286035506205073e-06
سینه‌پهلو,9.286035506205073e-06
حاملگی,6.8543988252386035e-06
جنین,3.4271994126193018e-06
زایمان,1.0281598237857907e-05
فتح,0.0
الله‌زاده,9.286035506205073e-06
نونایی,1.8572071012410146e-05
پختینو,9.286035506205073e-06
رضاشاه,9.286035506205073e-06
میدیدش,3.4271994126193018e-06
مینداختتون,9.286035506205073e-06
تنور,2.7858106518615217e-05
پالرمو,9.286035506205073e-06
دی‌جی,9.286035506205073e-06
تراس,0.0
